"","coral_id","Intercept","umol.L.sec","Temp.C"
"59","20230614_24_A_91_O2",77.0669696508643,-0.00240513310908316,28.8137236842105
"60","20230614_24_A_blank_O2",89.4403282020974,-0.000194133318324207,28.9911447368421
"61","20230614_24_H_14_O2",79.5808618919633,-0.00227630747440827,30.8215409836066
"62","20230614_24_H_17_O2",77.3869506539273,-0.00199544988145549,30.8554754098361
"63","20230614_24_H_2_O2",78.6581368012156,-0.00605115526256658,30.8814516129032
"64","20230614_24_H_28_O2",73.5077265430753,-0.0017193745050643,31.0268196721311
"65","20230614_24_H_33_O2",74.8416997431397,-0.00160609873960897,30.9847258064516
"66","20230614_24_H_35_O2",78.8158591203387,-0.00108872237005728,30.9334590163934
"67","20230614_24_H_45_O2",77.3073417879037,-0.00352561520129498,30.9796774193548
"68","20230614_24_H_47_O2",79.1232052581166,-0.0026643490520505,30.8328387096774
"69","20230614_24_H_50_O2",77.9898865147426,-0.00309544857448366,30.9482580645161
"70","20230614_24_H_55_O2",79.0873994526142,-0.0032076556204328,30.7620806451613
"71","20230614_24_H_60_O2",72.9430821174263,-0.00367386311737457,30.8639672131148
"72","20230614_24_H_70_O2",80.4900082207227,-0.00237682203253022,30.9139193548387
"73","20230614_24_H_73_O2",75.2013669908333,-0.00308202123574408,31.0224193548387
"74","20230614_24_H_84_O2",75.6111989567615,-0.00239121841056027,30.7413387096774
"75","20230614_24_H_89_O2",74.2668875883806,-0.00233512362349573,31.0879016393443
"76","20230614_24_H_94_O2",77.5128658119841,-0.00242990001153046,30.8668360655738
"77","20230614_24_H_96_O2",76.679991195449,-0.00267157415927361,31.0215409836066
"78","20230614_24_H_99_O2",75.5922060878154,-0.00264841519260124,31.0677049180328
"79","20230614_24_H_blank_O2",86.8847232373012,-0.000185394652454762,30.8341935483871
"80","20230614_24_H_blank2_O2",86.0579759593441,-0.000159656897539035,30.9135573770492
"81","20230615_24_A_1_O2",79.8920587176937,-0.00357076460569482,27.1702222222222
"82","20230615_24_A_102_O2",83.6530876250188,-0.0016196992412885,27.0898095238095
"83","20230615_24_A_105_O2",82.7925862784137,-0.00336029533764722,27.1216825396825
"84","20230615_24_A_107_O2",79.1176627921864,-0.00110077284561682,27.0445555555556
"85","20230615_24_A_21_O2",82.0085725091483,-0.00123589440679788,26.961564516129
"86","20230615_24_A_22_O2",78.2938784507108,-0.00130800663361577,26.7903548387097
"87","20230615_24_A_27_O2",83.5598957358924,-0.00172061783480036,27.1858095238095
"88","20230615_24_A_38_O2",82.4265395329273,-0.00156365287557038,26.9275483870968
"89","20230615_24_A_4_O2",84.4052898166878,-0.0041566168001124,27.1111904761905
"90","20230615_24_A_44_O2",77.9998327613215,-0.00268269423937402,26.8492580645161
"91","20230615_24_A_53_O2",83.0645999852868,-0.00151465233215806,26.8832096774194
"92","20230615_24_A_6_O2",81.758557678808,-0.0026706641906916,27.1360476190476
"93","20230615_24_A_64_O2",79.5415750579462,-0.00177110855155198,27.0691904761905
"94","20230615_24_A_65_O2",80.1531034454337,-0.0027311403660241,26.9356935483871
"95","20230615_24_A_71_O2",79.5141748083462,-0.00309421213814492,26.9388387096774
"96","20230615_24_A_82_O2",80.5405647173371,-0.00146158518004142,27.0211428571429
"97","20230615_24_A_83_O2",80.4163581194307,-0.00192707157798907,26.9418870967742
"98","20230615_24_A_88_O2",78.1232738662557,-0.00145396420110251,26.875064516129
"99","20230615_24_A_blank_O2",90.4371742903588,-9.79006653412247e-05,27.1399206349206
"100","20230615_24_A_blank2_O2",89.2505091328013,-0.000206736866043678,26.889064516129
"101","20230615_24_H_10_O2",79.7769305496429,-0.0030041311796378,30.515779661017
"102","20230615_24_H_100_O2",77.0486392181428,-0.00238552351326797,30.3856617647059
"103","20230615_24_H_13_O2",77.9360347496137,-0.00242193250456525,30.5121525423729
"104","20230615_24_H_30_O2",76.6183720784456,-0.00208374865861388,30.390813559322
"105","20230615_24_H_31_O2",77.5921294087456,-0.00160020849239914,30.3317058823529
"106","20230615_24_H_36_O2",76.8736634156987,-0.00211239484974679,30.4288813559322
"107","20230615_24_H_39_O2",79.5880743543416,-0.00237016233859741,30.4463389830508
"108","20230615_24_H_40_O2",81.3046423070932,-0.00500538659241807,30.5311016949153
"109","20230615_24_H_48_O2",76.0172019842788,-0.00220052627692638,30.4302542372881
"110","20230615_24_H_61_O2",75.2585335510743,-0.00200390075851893,30.2256911764706
"111","20230615_24_H_66_O2",75.3462295476357,-0.00514099905265083,30.3836617647059
"112","20230615_24_H_72_O2",76.8953164887961,-0.00300479089338795,30.3826470588235
"113","20230615_24_H_79_O2",82.5935035955454,-0.00281543342473573,30.4395333333333
"114","20230615_24_H_8_O2",80.6353806397129,-0.00212639466464595,30.2902941176471
"115","20230615_24_H_80_O2",79.0258972179851,-0.00259684893982225,30.4894406779661
"116","20230615_24_H_86_O2",78.2508635444892,-0.00258236358967181,30.3936764705882
"117","20230615_24_H_93_O2",73.2318354509284,-0.00257397931374999,30.3147058823529
"118","20230615_24_H_95_O2",74.7411630716825,-0.00327263582638912,30.3234264705882
"119","20230615_24_H_blank_O2",88.2262244263174,-0.000180427450194889,30.4518474576271
"120","20230615_24_H_blank2_O2",86.5245430365385,-0.000225413217812844,30.3398823529412
