"","coral_id","Intercept","umol.L.sec","Temp.C"
"52","20230623_10_A_62_O2",88.0281230432487,-0.00123172543560696,28.091347826087
"53","20230623_10_A_67_O2",82.8790822087477,-0.00106951466171282,28.066884057971
"54","20230623_10_A_68_O2",88.1428355684951,-0.00166475532243337,28.055652173913
"55","20230623_10_A_75_O2",89.0927426798006,-0.00225070129231634,28.1104202898551
"56","20230623_10_A_77_O2",80.8154659356927,-0.0016089345676713,28.4643548387097
"57","20230623_10_A_78_O2",83.0338451605691,-0.001966471274401,28.5650806451613
"58","20230623_10_A_91_O2",82.1865316933878,-0.00183814962878359,28.470935483871
"59","20230623_10_A_blank_O2",97.98536470547,0.000169707485496939,28.5153548387097
"60","20230623_10_A_blank2_O2",99.0671508011633,2.54129364581449e-05,28.1233188405797
"61","20230623_10_H_14_O2",83.313334307008,-0.00163131385983889,30.0467068965517
"62","20230623_10_H_17_O2",89.7595782037058,-0.0016419809350844,30.0557575757576
"63","20230623_10_H_2_O2",87.446749535901,-0.00381576337894092,30.0514655172414
"64","20230623_10_H_28_O2",81.8273227196808,-0.00139895039103268,30.0826379310345
"65","20230623_10_H_33_O2",86.1581248501865,-0.00102259862138743,29.9859655172414
"66","20230623_10_H_35_O2",88.5362483636874,-0.000819237948048274,29.9448103448276
"67","20230623_10_H_45_O2",83.1439956502328,-0.00268843319331705,29.9542272727273
"68","20230623_10_H_47_O2",85.673449857637,-0.00210402932206741,30.0774310344828
"69","20230623_10_H_50_O2",81.0815596508969,-0.00228127636139938,30.0636515151515
"70","20230623_10_H_55_O2",84.9632712206755,-0.00255947624900484,30.2304090909091
"71","20230623_10_H_60_O2",87.2404536479843,-0.00287441494591938,30.0546724137931
"72","20230623_10_H_70_O2",86.223838313139,-0.00190156524185549,30.2158939393939
"73","20230623_10_H_73_O2",80.6840421892451,-0.00224338269761624,30.1046034482759
"74","20230623_10_H_84_O2",86.8080538984633,-0.0017541060069338,30.2310454545455
"75","20230623_10_H_89_O2",85.8953943930709,-0.00174402915978102,30.1514090909091
"76","20230623_10_H_94_O2",82.8085347772582,-0.00203068809113606,30.354775862069
"77","20230623_10_H_96_O2",84.7892578466953,-0.00216017103690754,30.0740151515152
"78","20230623_10_H_99_O2",83.4450557248282,-0.0019819417232448,30.1706515151515
"79","20230623_10_H_blank_O2",99.4565003903761,-0.000117750231506562,30.1458636363636
"80","20230623_10_H_blank2_O2",98.2986181637645,-0.000120320005179386,30.0566034482759
"81","20230624_10_A_1_O2",85.0107316783245,-0.00269907161377381,28.1583666666667
"82","20230624_10_A_102_O2",82.4593329123118,-0.00209898006467028,27.9061363636364
"83","20230624_10_A_105_O2",87.850832648833,-0.00329613049140794,27.8961666666667
"84","20230624_10_A_107_O2",82.0141509218061,-0.00105140955805022,28.0598
"85","20230624_10_A_21_O2",83.6679981914922,-0.00115664442613347,27.9724696969697
"86","20230624_10_A_22_O2",81.4891101795763,-0.00111942888886414,27.8918787878788
"87","20230624_10_A_27_O2",86.2341265124817,-0.00141510861479447,28.1084
"88","20230624_10_A_38_O2",80.7086681960376,-0.00159315954118874,27.8847727272727
"89","20230624_10_A_4_O2",88.1331030109289,-0.00310971632035145,28.0855166666667
"90","20230624_10_A_44_O2",86.4599183960758,-0.00273034806310574,27.9410454545455
"91","20230624_10_A_53_O2",87.3380373052555,-0.00133208732962346,28.0317272727273
"92","20230624_10_A_6_O2",83.1593127714684,-0.00211970512054194,28.1355
"93","20230624_10_A_64_O2",85.7937041137077,-0.00202555692223586,28.0043484848485
"94","20230624_10_A_65_O2",81.8988034794245,-0.00258333727733395,27.98105
"95","20230624_10_A_71_O2",90.487545380863,-0.00301169446993442,28.0543833333333
"96","20230624_10_A_82_O2",81.7806192027777,-0.00166464973946553,27.7603333333333
"97","20230624_10_A_83_O2",86.8239854428621,-0.00182553420608416,28.1237833333333
"98","20230624_10_A_88_O2",84.8487628940317,-0.00134034039942821,28.1442333333333
"99","20230624_10_A_blank_O2",97.4971652370757,1.23457975327804e-05,27.8955757575758
"100","20230624_10_A_blank2_O2",98.9394373019045,-1.5882650361144e-05,28.1021166666667
"101","20230624_10_H_10_O2",84.1290860823706,-0.00270385725425881,30.7074126984127
"102","20230624_10_H_100_O2",81.8555841059493,-0.0021052052648328,30.4353064516129
"103","20230624_10_H_13_O2",86.867231542079,-0.00177765904042006,30.1925483870968
"104","20230624_10_H_30_O2",87.940831941221,-0.00143113958612115,30.1717741935484
"105","20230624_10_H_31_O2",85.9471229313984,-0.0025705569632219,30.697
"106","20230624_10_H_36_O2",79.6680390428562,-0.00187245405869567,30.7737936507936
"107","20230624_10_H_39_O2",89.6735625456527,-0.00217342461171623,30.0968870967742
"108","20230624_10_H_40_O2",86.1667716525305,-0.00427144980125411,30.6707301587302
"109","20230624_10_H_48_O2",82.4866156626424,-0.0019536583384619,30.1744032258065
"110","20230624_10_H_61_O2",84.5542120945357,-0.00192796083295914,30.3885322580645
"111","20230624_10_H_66_O2",87.4875001825978,-0.00428385548101185,30.1892419354839
"112","20230624_10_H_72_O2",88.4245229041222,-0.00154703566465955,30.6264285714286
"113","20230624_10_H_79_O2",84.6961767147623,-0.00244474156872184,30.669746031746
"114","20230624_10_H_8_O2",85.5509771460256,-0.00160568565826058,30.2805483870968
"115","20230624_10_H_80_O2",80.8059252500464,-0.00223218359666616,30.795619047619
"116","20230624_10_H_86_O2",82.3774236546715,-0.00245435787388577,30.8749682539683
"117","20230624_10_H_93_O2",83.4230955214128,-0.00205896176815882,30.4519032258065
"118","20230624_10_H_95_O2",81.4746490492328,-0.00284162447399158,30.5658412698413
"119","20230624_10_H_blank_O2",99.6488146208814,-0.000135263643837295,30.2803870967742
"120","20230624_10_H_blank2_O2",97.8198642873702,-0.000267870751649665,30.687746031746
