"","file.names.full","Intercept","umol.L.sec","Temp.C","genotype","coral_num","wound","temp","date","chamber_vol","surf.area.cm2","umol.sec","blank_id","blank.umol.sec","umol.sec.corr","umol.cm2.hr","Rate.ln"
"16","20230701_F_A_87_O2",88.5878377599897,-0.00135143853939067,27.7091451612903,"67",87,2,"A",20230701,0.647526688116144,14.9305902803275,-0.00087509252160416,"20230701_F_A_blank_O2",8.78992461519998e-05,-0.000962991767756159,0.232192451794085,-1.1020408039332
"17","20230701_F_A_9_O2",88.4063421914755,-0.00194439797901279,27.7567419354839,"68",9,2,"A",20230701,0.646805087608803,23.1358789293665,-0.00125764650516175,"20230701_F_A_blank_O2",8.78992461519998e-05,-0.00134554575131375,0.209370247809389,-1.17321650639327
"18","20230701_F_A_90_O2",85.4035257506894,-0.0015947061868593,27.5391935483871,"67",90,0,"A",20230701,0.647014770075066,18.9589358106921,-0.00103179845682806,"20230701_F_A_blank_O2",8.78992461519998e-05,-0.00111969770298006,0.212612763236158,-1.16279003253792
"19","20230701_F_H_18_O2",88.9673985103443,-0.00293698689517661,30.269,"68",18,0,"H",20230701,0.646686739555992,23.4952149156432,-0.00189931047936044,"20230701_F_H_blank_O2",-9.87034980895236e-05,-0.00180060698127091,0.27589384288881,-0.978448508198161
"20","20230701_F_H_23_O2",87.8669486110316,-0.00187453345360936,30.17908,"70",23,1,"H",20230701,0.647410553107077,14.5145170330597,-0.00121359274001896,"20230701_F_H_blank_O2",-9.87034980895236e-05,-0.00111488924192943,0.276523239581735,-0.976775508330425
"21","20230701_F_H_24_O2",86.8048238713826,-0.00183960756519733,30.1340266666667,"70",24,2,"H",20230701,0.647237297087639,17.3189587906174,-0.00119066262820029,"20230701_F_H_blank_O2",-9.87034980895236e-05,-0.00109195913011077,0.226979746064667,-1.11785704864332
"22","20230701_F_H_3_O2",91.6482442460077,-0.00334607240969347,30.2347368421053,"68",3,1,"H",20230701,0.646445120468643,28.331390971547,-0.0021630521819811,"20230701_F_H_blank2_O2",-7.45013212218886e-05,-0.00208855086075921,0.265387008575902,-1.00679818964976
"23","20230701_F_H_32_O2",87.415163828095,-0.00223828095109125,30.3078070175439,"70",32,0,"H",20230701,0.646129919758582,25.8268461649421,-0.00144622029132575,"20230701_F_H_blank2_O2",-7.45013212218886e-05,-0.00137171897010386,0.191203690177127,-1.23373229042834
"24","20230701_F_H_43_O2",83.222046721583,-0.00370878624119795,30.3201228070175,"69",43,2,"H",20230701,0.64601511155293,33.5917455977173,-0.00239593195733347,"20230701_F_H_blank2_O2",-7.45013212218886e-05,-0.00232143063611158,0.248785829414283,-1.05329721445183
"25","20230701_F_H_46_O2",83.6686324931175,-0.00188528395592074,30.0624,"69",46,1,"H",20230701,0.647035339016788,15.7708420978616,-0.00121984534356209,"20230701_F_H_blank_O2",-9.87034980895236e-05,-0.00112114184547256,0.25592232923621,-1.0330427482368
"26","20230701_F_H_51_O2",86.705215802204,-0.00197528219418179,30.3134933333333,"69",51,0,"H",20230701,0.647321837675437,15.9545627524993,-0.00127864329986533,"20230701_F_H_blank_O2",-9.87034980895236e-05,-0.0011799398017758,0.266242538406606,-1.00445949180964
"27","20230701_F_H_56_O2",89.2060072914056,-0.00319706501136204,30.3166315789474,"65",56,1,"H",20230701,0.646906440713171,21.0420038213635,-0.00206820194722883,"20230701_F_H_blank2_O2",-7.45013212218886e-05,-0.00199370062600694,0.341094998107453,-0.818495011524173
"28","20230701_F_H_58_O2",86.2884852706403,-0.0018135193487384,30.3445614035088,"65",58,0,"H",20230701,0.647608336334086,11.4750209085392,-0.00117445024834615,"20230701_F_H_blank2_O2",-7.45013212218886e-05,-0.00109994892712426,0.345081387581666,-0.809498120096918
"29","20230701_F_H_63_O2",87.5105541761842,-0.00228653209384683,30.3723684210526,"65",63,2,"H",20230701,0.647332796640522,19.0399890406792,-0.00148014721491818,"20230701_F_H_blank2_O2",-7.45013212218886e-05,-0.00140564589369629,0.26577353623971,-1.0057408905311
"30","20230701_F_H_7_O2",93.2862013172562,-0.0041457940060301,30.20172,"68",7,2,"H",20230701,0.645571534394731,42.9452883382418,-0.00267640659775733,"20230701_F_H_blank_O2",-9.87034980895236e-05,-0.00257770309966781,0.216082637185153,-1.15175158950343
"31","20230701_F_H_74_O2",84.8259141021017,-0.00257813993915686,30.3516315789474,"67",74,1,"H",20230701,0.647031164172947,17.9052438208582,-0.00166813688623343,"20230701_F_H_blank2_O2",-7.45013212218886e-05,-0.00159363556501155,0.320413845878954,-0.866515705509903
"32","20230701_F_H_76_O2",88.4577920053498,-0.00256503839372315,30.1831866666667,"67",76,2,"H",20230701,0.646578715471583,20.882599135722,-0.00165849922974881,"20230701_F_H_blank_O2",-9.87034980895236e-05,-0.00155979573165928,0.268896826371,-0.997238277368533
"33","20230701_F_H_81_O2",84.4978499294148,-0.00290714624555625,30.3639824561404,"67",81,0,"H",20230701,0.646621507620963,19.6073616505898,-0.0018798232881762,"20230701_F_H_blank2_O2",-7.45013212218886e-05,-0.00180532196695432,0.331465252533864,-0.840568298853251
"34","20230701_F_H_92_O2",83.0594707721472,-0.0016216886066698,30.2565263157895,"66",92,1,"H",20230701,0.647249821619165,11.3237215458964,-0.00104963766138886,"20230701_F_H_blank2_O2",-7.45013212218886e-05,-0.000975136340166972,0.31001211133395,-0.891568579881173
"35","20230701_F_H_97_O2",80.5796229646887,-0.00356454631528276,30.2181866666667,"66",97,0,"H",20230701,0.646026070518015,30.9548138487998,-0.00230278984924159,"20230701_F_H_blank_O2",-9.87034980895236e-05,-0.00220408635115207,0.256332049125053,-1.03189226058384
"36","20230701_F_H_98_O2",87.757347152218,-0.00327557158976823,30.2722266666667,"66",98,2,"H",20230701,0.646008327431687,26.7616600841279,-0.00211604652408893,"20230701_F_H_blank_O2",-9.87034980895236e-05,-0.0020173430259994,0.271374603472568,-0.990544012927791
"37","20230702_F_A_101_O2",87.2142607512221,-0.00166479315638509,28.7597213114754,"66",101,2,"A",20230702,0.647284470378168,13.5499835962119,-0.00107759475651992,"20230702_F_A_blank_O2",8.71357451135379e-05,-0.00116473050163346,0.309449068783572,-0.892942757579012
"38","20230702_F_A_108_O2",86.2428973731613,-0.0020929373071194,28.7015245901639,"66",108,0,"A",20230702,0.647010031345855,21.9930283865468,-0.00135415143268423,"20230702_F_A_blank_O2",8.71357451135379e-05,-0.00144128717779777,0.235921754334018,-1.09087702014419
"39","20230702_F_A_11_O2",84.5780555014101,-0.00255606669005762,28.6749672131148,"68",11,0,"A",20230702,0.646718800632789,23.8275331585908,-0.00165305638413149,"20230702_F_A_blank_O2",8.71357451135379e-05,-0.00174019212924502,0.262918180559678,-1.01357786803043
"40","20230702_F_A_12_O2",92.5530545475136,-0.00344495451653625,28.3412419354839,"68",12,1,"A",20230702,0.646204555409717,34.6832624282118,-0.002226145301765,"20230702_F_A_blank2_O2",4.47409149561572e-05,-0.00227088621672116,0.235709959439871,-1.09150770775713
"41","20230702_F_A_16_O2",83.4397767243886,-0.00363735825799189,28.3890806451613,"68",16,2,"A",20230702,0.645835663173167,40.2164962620056,-0.00234913568274859,"20230702_F_A_blank2_O2",4.47409149561572e-05,-0.00239387659770474,0.214289074204579,-1.15744209809726
"42","20230702_F_A_20_O2",88.6542834180386,-0.00125114731435701,28.3452580645161,"70",20,1,"A",20230702,0.647290242518427,13.4311055255641,-0.000809855448536428,"20230702_F_A_blank2_O2",4.47409149561572e-05,-0.000854596363492585,0.229061331006414,-1.11151112915728
"43","20230702_F_A_29_O2",88.7900569795996,-0.00139278337253395,28.4495,"70",29,2,"A",20230702,0.646841589798298,17.0676937776571,-0.000900910210934495,"20230702_F_A_blank2_O2",4.47409149561572e-05,-0.000945651125890653,0.199461280332021,-1.20577015081246
"44","20230702_F_A_34_O2",87.7695537436461,-0.00165503144083739,28.8529672131148,"70",34,0,"A",20230702,0.647018427186232,18.0673502808327,-0.00107083583979437,"20230702_F_A_blank_O2",8.71357451135379e-05,-0.00115797158490791,0.230730994909141,-1.10644993823016
"45","20230702_F_A_37_O2",88.839574705104,-0.00209889156947975,28.4418548387097,"69",37,0,"A",20230702,0.646632743268928,23.2736694203448,-0.00135721201339672,"20230702_F_A_blank2_O2",4.47409149561572e-05,-0.00140195292835287,0.216855814651147,-1.14930845194926
"46","20230702_F_A_42_O2",89.0021130607057,-0.00241869725211412,28.4052741935484,"69",42,2,"A",20230702,0.646501033523019,23.8059189639275,-0.00156369027327106,"20230702_F_A_blank2_O2",4.47409149561572e-05,-0.00160843118822722,0.243231621782464,-1.06934977755199
"47","20230702_F_A_54_O2",87.8256642014884,-0.00120147994834064,28.760131147541,"69",54,1,"A",20230702,0.647492792167514,11.7506018904958,-0.000777949606484362,"20230702_F_A_blank_O2",8.71357451135379e-05,-0.000865085351597899,0.265033850586954,-1.00776518836574
"48","20230702_F_A_62_O2",84.0441424935806,-0.00175722894231472,28.7537868852459,"65",62,2,"A",20230702,0.647384170982641,15.1170127092981,-0.00113760220204712,"20230702_F_A_blank_O2",8.71357451135379e-05,-0.00122473794716066,0.291661897397656,-0.937356318003174
"49","20230702_F_A_67_O2",86.7575076445821,-0.00141133881115158,28.4341451612903,"65",67,1,"A",20230702,0.64675605717446,15.0278541563122,-0.000912791924837686,"20230702_F_A_blank2_O2",4.47409149561572e-05,-0.000957532839793843,0.229381932204202,-1.11053731336771
"50","20230702_F_A_68_O2",84.2477045736872,-0.00182170534989976,28.2922903225806,"65",68,0,"A",20230702,0.647408833763747,17.621557515903,-0.00117938813603978,"20230702_F_A_blank2_O2",4.47409149561572e-05,-0.00122412905099594,0.250083715903563,-1.04958296480374
"51","20230702_F_A_75_O2",89.6573428654782,-0.00304775003274625,28.6405081967213,"67",75,1,"A",20230702,0.6464448863405,28.3692158122077,-0.0019702024235129,"20230702_F_A_blank_O2",8.71357451135379e-05,-0.00205733816862644,0.261072334747727,-1.0186769674589
"52","20230702_F_A_77_O2",89.7992186172665,-0.00213975426510073,28.756737704918,"67",77,0,"A",20230702,0.647308083679227,18.8670754833733,-0.00138508023288681,"20230702_F_A_blank_O2",8.71357451135379e-05,-0.00147221597800034,0.280911449443867,-0.965188347026085
"53","20230702_F_A_78_O2",91.2070704781992,-0.00258444772279843,28.6526393442623,"67",78,2,"A",20230702,0.646769700415073,19.5452208409329,-0.00167154247941276,"20230702_F_A_blank_O2",8.71357451135379e-05,-0.0017586782245263,0.323927862459111,-0.858191973934545
"54","20230702_F_A_91_O2",87.3275191763783,-0.00218932952930219,28.4494677419355,"66",91,1,"A",20230702,0.646480043922077,19.7289414955706,-0.00141535785026318,"20230702_F_A_blank2_O2",4.47409149561572e-05,-0.00146009876521934,0.266428665520131,-1.00395141365253
"55","20230702_F_H_14_O2",87.5341501023029,-0.00216629663488746,30.2268615384615,"68",14,2,"H",20230702,0.646518874683819,17.0595884546583,-0.00140055166261878,"20230702_F_H_blank_O2",-9.47597547444152e-05,-0.00130579190787437,0.275554763870292,-0.979350975881198
"56","20230702_F_H_2_O2",95.6485223149402,-0.00501077135582092,30.1946615384615,"68",2,1,"H",20230702,0.645352902351508,49.0972284942714,-0.00323371583749883,"20230702_F_H_blank_O2",-9.47597547444152e-05,-0.00313895608275442,0.230160484501368,-1.10817642606443
"57","20230702_F_H_28_O2",87.3985997489376,-0.00181744649331407,30.4909344262295,"70",28,0,"H",20230702,0.646925548202065,17.943068661519,-0.00117575256901513,"20230702_F_H_blank2_O2",-0.000138650960338452,-0.00103710160867667,0.20807844308388,-1.1774008430981
"58","20230702_F_H_33_O2",84.1999880093914,-0.00150894404382586,30.2022615384615,"70",33,2,"H",20230702,0.647351112361158,17.478363476259,-0.000976816605261414,"20230702_F_H_blank_O2",-9.47597547444152e-05,-0.000882056850516999,0.181676314614602,-1.2669966878101
"59","20230702_F_H_35_O2",89.3677764184387,-0.00121232646922352,30.1731846153846,"70",35,1,"H",20230702,0.64749803956775,9.85665808312786,-0.000784979012138321,"20230702_F_H_blank_O2",-9.47597547444152e-05,-0.000690219257393906,0.2520924745144,-1.04386142619808
"60","20230702_F_H_45_O2",84.1325633972049,-0.00335296907607665,30.5025737704918,"69",45,2,"H",20230702,0.646169922568163,30.4225643052172,-0.00216658776826189,"20230702_F_H_blank2_O2",-0.000138650960338452,-0.00202793680792344,0.239972292778502,-1.0788911565205
"61","20230702_F_H_47_O2",91.2260471995487,-0.00274771525319107,30.4493606557377,"69",47,0,"H",20230702,0.647035218866985,20.6016146050996,-0.00177786854023264,"20230702_F_H_blank2_O2",-0.000138650960338452,-0.00163921757989419,0.286442757071978,-0.950771527817398
"62","20230702_F_H_50_O2",88.9623467700886,-0.00288825954664735,30.2168923076923,"69",50,1,"H",20230702,0.646454856400947,26.9832055794263,-0.00186712941047658,"20230702_F_H_blank_O2",-9.47597547444152e-05,-0.00177236965573216,0.236463037790465,-1.08926697904953
"63","20230702_F_H_55_O2",87.587398368528,-0.00283200880190942,30.5086393442623,"65",55,2,"H",20230702,0.646834243437968,22.6225418061141,-0.00183184027079275,"20230702_F_H_blank2_O2",-0.000138650960338452,-0.00169318931045429,0.269442822556219,-0.995759293311431
"64","20230702_F_H_60_O2",88.6825985516258,-0.00359583754372327,30.2857076923077,"65",60,0,"H",20230702,0.64686415361931,26.5428163631625,-0.00232601840927309,"20230702_F_H_blank_O2",-9.47597547444152e-05,-0.00223125865452868,0.302625427776806,-0.909748608861781
"65","20230702_F_H_70_O2",87.7267576982698,-0.00240202212458073,30.2490769230769,"65",70,1,"H",20230702,0.647134919471458,17.680996551227,-0.00155443239415921,"20230702_F_H_blank_O2",-9.47597547444152e-05,-0.0014596726394148,0.297201658666044,-0.923311170923454
"66","20230702_F_H_73_O2",86.5606778179124,-0.00292811441326017,30.592606557377,"67",73,2,"H",20230702,0.646614377368104,25.305403718691,-0.0018933608781928,"20230702_F_H_blank2_O2",-0.000138650960338452,-0.00175470991785434,0.24962872651622,-1.05088346890768
"67","20230702_F_H_84_O2",86.7728432085384,-0.00230641040866243,30.6163278688525,"67",84,1,"H",20230702,0.646698860511894,17.9025420465253,-0.00149155298315477,"20230702_F_H_blank2_O2",-0.000138650960338452,-0.00135290202281631,0.272053391606698,-0.98871790918338
"68","20230702_F_H_89_O2",83.1720113098132,-0.00222993558312287,30.1578,"67",89,0,"H",20230702,0.646947587283053,18.9778482310224,-0.00144265144529797,"20230702_F_H_blank_O2",-9.47597547444152e-05,-0.00134789169055355,0.255688106835038,-1.03370103652982
"69","20230702_F_H_94_O2",88.6167095919393,-0.00231247714196303,30.4881967213115,"66",94,2,"H",20230702,0.646117973305833,18.7752151560544,-0.00149413304428122,"20230702_F_H_blank2_O2",-0.000138650960338452,-0.00135548208394277,0.259903040345208,-1.02192061618288
"70","20230702_F_H_96_O2",81.0835901508459,-0.0027920322376217,30.3864754098361,"66",96,1,"H",20230702,0.646368799037086,22.3442590498247,-0.00180468252430437,"20230702_F_H_blank2_O2",-0.000138650960338452,-0.00166603156396591,0.268423026107207,-0.99852347354877
"71","20230702_F_H_99_O2",87.5343945505257,-0.00263870414074234,30.1817692307692,"66",99,0,"H",20230702,0.646861529919192,21.9200804795583,-0.0017068761974847,"20230702_F_H_blank_O2",-9.47597547444152e-05,-0.00161211644274028,0.264762677275624,-1.00850833611571
"72","20230703_F_A_1_O2",83.1705391604487,-0.00263798791939494,28.0903166666667,"68",1,0,"A",20230703,0.645828950446149,34.4536116099147,-0.00170368896927245,"20230703_F_A_blank_O2",0.000100463867033212,-0.00180415283630567,0.188512899147889,-1.24301548294895
"73","20230703_F_A_102_O2",86.2901182215402,-0.00219259656161767,28.2008333333333,"66",102,2,"A",20230703,0.647199752320613,17.6053468699056,-0.00141904795161798,"20230703_F_A_blank_O2",0.000100463867033212,-0.0015195118186512,0.310714840642821,-0.889856123676565
"74","20230703_F_A_105_O2",83.396391082839,-0.00473122120869197,28.1567391304348,"66",105,1,"A",20230703,0.645736795698286,35.9747105593413,-0.00305512362304052,"20230703_F_A_blank2_O2",1.61841567227972e-05,-0.00307130777976332,0.30734668424669,-0.898090652072803
"75","20230703_F_A_107_O2",86.6252940731984,-0.0012985301216689,28.1835833333333,"66",107,0,"A",20230703,0.647560517214236,10.6752957059987,-0.000840876837206178,"20230703_F_A_blank_O2",0.000100463867033212,-0.000941340704239389,0.317445682872985,-0.873600844058113
"76","20230703_F_A_21_O2",87.0720413546663,-0.00164501468569967,28.1946086956522,"70",21,0,"A",20230703,0.647251065759764,15.9950893674929,-0.00106473750850957,"20230703_F_A_blank2_O2",1.61841567227972e-05,-0.00108092166523237,0.243282041471112,-1.06920289136039
"77","20230703_F_A_22_O2",87.510499500411,-0.00169764118130648,28.1883623188406,"70",22,1,"A",20230703,0.647099743474921,16.0464230798181,-0.00109854317293589,"20230703_F_A_blank2_O2",1.61841567227972e-05,-0.00111472732965868,0.250088033127987,-1.04957063290252
"78","20230703_F_A_27_O2",89.1311116660807,-0.00201049890360238,28.0702166666667,"70",27,2,"A",20230703,0.646574042526883,21.8363254752382,-0.00129993640359806,"20230703_F_A_blank_O2",0.000100463867033212,-0.00140040027063127,0.230874053420271,-1.10601747927683
"79","20230703_F_A_38_O2",87.5460323036534,-0.00199425968833766,28.2055942028985,"69",38,1,"A",20230703,0.647148438881462,16.3436182564379,-0.00129058204403195,"20230703_F_A_blank2_O2",1.61841567227972e-05,-0.00130676620075474,0.287840687961736,-0.947160621714083
"80","20230703_F_A_4_O2",91.4282135900793,-0.00416141916401028,28.2196231884058,"68",4,2,"A",20230703,0.645712186191754,37.2823693364684,-0.00268707906605334,"20230703_F_A_blank2_O2",1.61841567227972e-05,-0.00270326322277614,0.261028142127083,-1.01879936765697
"81","20230703_F_A_44_O2",84.2987117969068,-0.00287858302742116,28.0443188405797,"69",44,2,"A",20230703,0.646590274329064,32.5542642538809,-0.00186126378937924,"20230703_F_A_blank2_O2",1.61841567227972e-05,-0.00187744794610203,0.20761681336913,-1.17890038299682
"82","20230703_F_A_53_O2",87.3359828541123,-0.00139130910885188,28.2161,"69",53,0,"A",20230703,0.647314945755442,14.506411710061,-0.000900615180325507,"20230703_F_A_blank_O2",0.000100463867033212,-0.00100107904735872,0.248433909261784,-1.05430671020436
"83","20230703_F_A_6_O2",86.8058654775176,-0.00245689334819769,28.1717833333333,"68",6,1,"A",20230703,0.646461990731186,28.2395306442282,-0.00158828816489009,"20230703_F_A_blank_O2",0.000100463867033212,-0.0016887520319233,0.215283582135826,-1.15428278439951
"84","20230703_F_A_64_O2",87.6662306374932,-0.00211153486686499,28.2016666666667,"65",64,0,"A",20230703,0.647541143772924,15.6276480582175,-0.00136730570280616,"20230703_F_A_blank2_O2",1.61841567227972e-05,-0.00138348985952896,0.318702051373964,-0.870595706580543
"85","20230703_F_A_65_O2",89.3025008412019,-0.00306894596182789,28.1374,"65",65,2,"A",20230703,0.64681228349437,27.1750315570628,-0.00198503194549072,"20230703_F_A_blank_O2",0.000100463867033212,-0.00208549581252393,0.276275113400371,-0.977434718567447
"86","20230703_F_A_71_O2",92.1447531450799,-0.0041805503792358,28.0745072463768,"65",71,1,"A",20230703,0.646510162531205,31.8031709893327,-0.00270276830514963,"20230703_F_A_blank2_O2",1.61841567227972e-05,-0.00271895246187242,0.307775248764466,-0.897039117228974
"87","20230703_F_A_82_O2",88.6557732262431,-0.00170724585908382,28.2195507246377,"67",82,2,"A",20230703,0.647282482151081,14.2983750864272,-0.00110507033730993,"20230703_F_A_blank2_O2",1.61841567227972e-05,-0.00112125449403273,0.282305937151523,-0.961534108315289
"88","20230703_F_A_83_O2",92.64056188227,-0.0020443955196166,28.1162333333333,"67",83,0,"A",20230703,0.646902867422668,18.3348259397905,-0.00132252532378603,"20230703_F_A_blank_O2",0.000100463867033212,-0.00142298919081925,0.279400584645409,-0.969162680508745
"89","20230703_F_A_88_O2",83.1551091694177,-0.00147122064124457,28.1474666666667,"67",88,1,"A",20230703,0.647088224131438,13.2527884195921,-0.000952009552048464,"20230703_F_A_blank_O2",0.000100463867033212,-0.00105247341908168,0.285894876514647,-0.952190287244381
"90","20230703_F_H_10_O2",85.016585145204,-0.00306455415497697,30.4649523809524,"68",10,1,"H",20230703,0.646516969415991,25.1405954843837,-0.00198128626488689,"20230703_F_H_blank_O2",-0.000336610962603369,-0.00164467530228352,0.235508784662578,-1.09210713912011
"91","20230703_F_H_100_O2",87.5123550470407,-0.00282105756942854,30.3832166666667,"66",100,1,"H",20230703,0.646554145479049,18.6320211164103,-0.00182396646614907,"20230703_F_H_blank2_O2",-0.000115669606203492,-0.00170829685994558,0.330069865066198,-0.843807606594335
"92","20230703_F_H_13_O2",82.9877165347199,-0.00198642655833143,29.95635,"68",13,2,"H",20230703,0.647081417246652,19.0832174300058,-0.00128537971262149,"20230703_F_H_blank2_O2",-0.000115669606203492,-0.001169710106418,0.22066281006072,-1.13736514389453
"93","20230703_F_H_30_O2",85.4273367399879,-0.0023306182688652,30.4401904761905,"70",30,1,"H",20230703,0.646539484496435,22.4577335718069,-0.00150683673411008,"20230703_F_H_blank_O2",-0.000336610962603369,-0.00117022577150671,0.187588509942645,-1.24622460545404
"94","20230703_F_H_31_O2",91.5826872302896,-0.00166571909098366,30.2379333333333,"70",31,2,"H",20230703,0.646770918579136,18.0781573781643,-0.00107733866657031,"20230703_F_H_blank2_O2",-0.000115669606203492,-0.000961669060366814,0.191502294448555,-1.23270740204399
"95","20230703_F_H_36_O2",87.1169747644246,-0.00206425846489221,30.0986833333333,"70",36,0,"H",20230703,0.646624832359512,22.4361193771436,-0.00133480078380763,"20230703_F_H_blank2_O2",-0.000115669606203492,-0.00121913117760414,0.195616370442652,-1.21869271105366
"96","20230703_F_H_39_O2",87.1948357609126,-0.00241835566740334,30.231,"69",39,2,"H",20230703,0.646996069383575,23.0818434427083,-0.00156466661118145,"20230703_F_H_blank2_O2",-0.000115669606203492,-0.00144899700497796,0.225995346986401,-1.12087217076514
"97","20230703_F_H_40_O2",80.8290110563862,-0.00396120823053021,30.1033333333333,"69",40,0,"H",20230703,0.645258742943746,44.4609837390027,-0.00255600424337034,"20230703_F_H_blank2_O2",-0.000115669606203492,-0.00244033463716685,0.197593574298132,-1.21202656799645
"98","20230703_F_H_48_O2",84.8502037561742,-0.00249124079807753,30.4247777777778,"69",48,1,"H",20230703,0.646911768733541,17.7755586528787,-0.00161161299102549,"20230703_F_H_blank_O2",-0.000336610962603369,-0.00127500202842212,0.258220143285134,-1.02660755619311
"99","20230703_F_H_61_O2",87.6270330206378,-0.00199006521933349,30.3075833333333,"65",61,0,"H",20230703,0.647509727381607,15.2710138462738,-0.00128858658764225,"20230703_F_H_blank2_O2",-0.000115669606203492,-0.00117291698143875,0.276504309123511,-0.976825786592515
"100","20230703_F_H_66_O2",78.8692353980704,-0.0046466502184035,30.3703174603175,"65",66,2,"H",20230703,0.646349938935489,36.9878759341815,-0.00300336208491968,"20230703_F_H_blank_O2",-0.000336610962603369,-0.00266675112231631,0.259552726342602,-1.02289444681017
"101","20230703_F_H_72_O2",80.3023740496585,-0.00272169556796571,30.3214603174603,"65",72,1,"H",20230703,0.646993974957487,20.9906701090382,-0.00176092063414231,"20230703_F_H_blank_O2",-0.000336610962603369,-0.00142430967153894,0.244275899287863,-1.06631191025163
"102","20230703_F_H_79_O2",84.2274397565832,-0.00307118346190394,30.4274761904762,"67",79,2,"H",20230703,0.646943185124858,22.3766803418196,-0.00198688121094692,"20230703_F_H_blank_O2",-0.000336610962603369,-0.00165027024834355,0.265498402948258,-1.00649336930046
